trial,block,stimId,category,response,rt,condition,id,phase
20,0,encourage_Z1,z,5.0,2986,1,11247,typicality
21,0,encourage_Z5,z,3.0,2873,1,11247,typicality
22,0,encourage_A0,a,3.0,1771,1,11247,typicality
23,0,encourage_Y1,y,13.0,4138,1,11247,typicality
24,0,encourage_W5,w,4.0,2739,1,11247,typicality
25,0,encourage_X5,x,0.0,2462,1,11247,typicality
26,0,encourage_X3,x,0.0,739,1,11247,typicality
27,0,encourage_B0,b,3.0,3190,1,11247,typicality
0,0,encourage_Y7,y,11.0,16075,1,11249,typicality
1,0,encourage_X4,x,0.0,3962,1,11249,typicality
2,0,encourage_B1,b,2.0,3245,1,11249,typicality
3,0,encourage_X1,x,0.0,2289,1,11249,typicality
4,0,encourage_W7,w,0.0,4531,1,11249,typicality
5,0,encourage_Y1,y,12.0,5186,1,11249,typicality
6,0,encourage_X5,x,0.0,4506,1,11249,typicality
7,0,encourage_Y4,y,11.0,4376,1,11249,typicality
8,0,encourage_Y5,y,10.0,3299,1,11249,typicality
9,0,encourage_W5,w,0.0,2399,1,11249,typicality
10,0,encourage_X3,x,0.0,2711,1,11249,typicality
11,0,encourage_Z5,z,2.0,10694,1,11249,typicality
12,0,encourage_A1,a,0.0,1865,1,11249,typicality
13,0,encourage_Z4,z,3.0,3898,1,11249,typicality
14,0,encourage_B3,b,8.0,6709,1,11249,typicality
15,0,encourage_X7,x,0.0,2545,1,11249,typicality
16,0,encourage_A3,a,2.0,3187,1,11249,typicality
17,0,encourage_Y3,y,13.0,3162,1,11249,typicality
18,0,encourage_B0,b,6.0,17521,1,11249,typicality
19,0,encourage_A2,a,4.0,1785,1,11249,typicality
20,0,encourage_W3,w,0.0,3154,1,11249,typicality
21,0,encourage_B2,b,6.0,11866,1,11249,typicality
22,0,encourage_W4,w,0.0,1858,1,11249,typicality
23,0,encourage_Z3,z,3.0,7195,1,11249,typicality
24,0,encourage_Z7,z,2.0,2012,1,11249,typicality
25,0,encourage_W1,w,0.0,1818,1,11249,typicality
26,0,encourage_A0,a,0.0,651,1,11249,typicality
27,0,encourage_Z1,z,2.0,2766,1,11249,typicality
0,0,encourage_A0,a,2.0,15768,1,11251,typicality
1,0,encourage_Z3,z,3.0,4118,1,11251,typicality
2,0,encourage_Z1,z,5.0,5987,1,11251,typicality
3,0,encourage_B3,b,11.0,2886,1,11251,typicality
4,0,encourage_Z5,z,8.0,4055,1,11251,typicality
5,0,encourage_B2,b,8.0,2357,1,11251,typicality
6,0,encourage_Y5,y,13.0,3473,1,11251,typicality
7,0,encourage_W7,w,3.0,5401,1,11251,typicality
8,0,encourage_A1,a,2.0,2648,1,11251,typicality
9,0,encourage_W3,w,3.0,2484,1,11251,typicality
10,0,encourage_B0,b,11.0,5529,1,11251,typicality
11,0,encourage_B1,b,11.0,1791,1,11251,typicality
12,0,encourage_Y3,y,13.0,5443,1,11251,typicality
13,0,encourage_X3,x,0.0,2560,1,11251,typicality
14,0,encourage_W4,w,2.0,2547,1,11251,typicality
15,0,encourage_Z4,z,4.0,2738,1,11251,typicality
16,0,encourage_A2,a,4.0,2284,1,11251,typicality
17,0,encourage_W5,w,3.0,2816,1,11251,typicality
18,0,encourage_Y1,y,12.0,5563,1,11251,typicality
19,0,encourage_X4,x,0.0,3495,1,11251,typicality
20,0,encourage_Y4,y,12.0,4080,1,11251,typicality
21,0,encourage_W1,w,3.0,2777,1,11251,typicality
22,0,encourage_X5,x,0.0,1603,1,11251,typicality
23,0,encourage_A3,a,3.0,4218,1,11251,typicality
24,0,encourage_Z7,z,3.0,1183,1,11251,typicality
25,0,encourage_Y7,y,5.0,2371,1,11251,typicality
26,0,encourage_X7,x,0.0,1881,1,11251,typicality
27,0,encourage_X1,x,0.0,1569,1,11251,typicality
0,0,encourage_Y1,y,13.0,8515,1,11253,typicality
1,0,encourage_X1,x,5.0,10778,1,11253,typicality
2,0,encourage_A2,a,3.0,2589,1,11253,typicality
3,0,encourage_A3,a,2.0,1715,1,11253,typicality
4,0,encourage_Y7,y,10.0,2716,1,11253,typicality
5,0,encourage_Y5,y,10.0,1338,1,11253,typicality
6,0,encourage_B2,b,8.0,5522,1,11253,typicality
7,0,encourage_X7,x,0.0,1949,1,11253,typicality
8,0,encourage_A0,a,0.9999999999999996,2562,1,11253,typicality
9,0,encourage_A1,a,0.9999999999999996,938,1,11253,typicality
10,0,encourage_Y4,y,12.0,2871,1,11253,typicality
11,0,encourage_X4,x,2.0,2198,1,11253,typicality
12,0,encourage_B0,b,5.0,4969,1,11253,typicality
13,0,encourage_W5,w,13.0,2231,1,11253,typicality
14,0,encourage_Z1,z,0.0,2097,1,11253,typicality
15,0,encourage_B3,b,5.0,3034,1,11253,typicality
16,0,encourage_X5,x,0.0,1922,1,11253,typicality
17,0,encourage_Y3,y,13.0,3011,1,11253,typicality
18,0,encourage_W4,w,13.0,953,1,11253,typicality
19,0,encourage_W3,w,13.0,618,1,11253,typicality
20,0,encourage_W1,w,13.0,802,1,11253,typicality
21,0,encourage_X3,x,4.0,3584,1,11253,typicality
22,0,encourage_Z4,z,4.0,1074,1,11253,typicality
23,0,encourage_Z3,z,4.0,769,1,11253,typicality
24,0,encourage_W7,w,5.0,2242,1,11253,typicality
25,0,encourage_Z5,z,3.0,2261,1,11253,typicality
26,0,encourage_Z7,z,3.0,522,1,11253,typicality
27,0,encourage_B1,b,3.0,686,1,11253,typicality
0,0,encourage_W4,w,3.0,9416,1,11255,typicality
1,0,encourage_B3,b,9.0,9684,1,11255,typicality
2,0,encourage_Z4,z,2.0,11789,1,11255,typicality
3,0,encourage_W3,w,3.0,8651,1,11255,typicality
4,0,encourage_W7,w,3.0,2847,1,11255,typicality
5,0,encourage_Z7,z,2.0,3030,1,11255,typicality
6,0,encourage_X3,x,0.0,2799,1,11255,typicality
7,0,encourage_W5,w,3.0,4294,1,11255,typicality
8,0,encourage_B0,b,7.0,3555,1,11255,typicality
9,0,encourage_W1,w,4.0,4921,1,11255,typicality
10,0,encourage_Y1,y,13.0,3557,1,11255,typicality
11,0,encourage_Z1,z,3.0,2913,1,11255,typicality
12,0,encourage_Y7,y,11.0,3973,1,11255,typicality
13,0,encourage_Z3,z,3.0,6739,1,11255,typicality
14,0,encourage_A2,a,5.0,18875,1,11255,typicality
15,0,encourage_B1,b,7.0,2922,1,11255,typicality
16,0,encourage_X1,x,0.0,3642,1,11255,typicality
17,0,encourage_A3,a,3.0,5740,1,11255,typicality
18,0,encourage_X7,x,0.0,2056,1,11255,typicality
19,0,encourage_A0,a,2.0,2299,1,11255,typicality
20,0,encourage_Y5,y,12.0,6192,1,11255,typicality
21,0,encourage_Y3,y,13.0,2317,1,11255,typicality
22,0,encourage_X4,x,0.0,2246,1,11255,typicality
23,0,encourage_B2,b,8.0,6003,1,11255,typicality
24,0,encourage_X5,x,0.9999999999999996,2761,1,11255,typicality
25,0,encourage_Y4,y,13.0,9386,1,11255,typicality
26,0,encourage_A1,a,2.0,3101,1,11255,typicality
27,0,encourage_Z5,z,6.0,16698,1,11255,typicality
0,0,encourage_X7,x,0.9999999999999996,7593,1,11257,typicality
1,0,encourage_A3,a,4.0,7884,1,11257,typicality
2,0,encourage_W3,w,5.0,5119,1,11257,typicality
3,0,encourage_A0,a,0.0,3386,1,11257,typicality
4,0,encourage_W1,w,0.0,1819,1,11257,typicality
5,0,encourage_W5,w,0.0,1841,1,11257,typicality
6,0,encourage_Y3,y,11.0,4353,1,11257,typicality
7,0,encourage_B2,b,8.0,4571,1,11257,typicality
8,0,encourage_Y7,y,10.0,2082,1,11257,typicality
9,0,encourage_Y1,y,11.0,4156,1,11257,typicality
10,0,encourage_B1,b,7.0,3156,1,11257,typicality
11,0,encourage_A2,a,6.0,6892,1,11257,typicality
12,0,encourage_W7,w,2.0,3509,1,11257,typicality
13,0,encourage_Z5,z,6.0,3040,1,11257,typicality
14,0,encourage_W4,w,2.0,2925,1,11257,typicality
15,0,encourage_Y5,y,10.0,3102,1,11257,typicality
16,0,encourage_X5,x,0.0,2553,1,11257,typicality
17,0,encourage_A1,a,0.9999999999999996,4295,1,11257,typicality
18,0,encourage_B3,b,6.0,3460,1,11257,typicality
19,0,encourage_X4,x,0.9999999999999996,3364,1,11257,typicality
20,0,encourage_Y4,y,11.0,4493,1,11257,typicality
21,0,encourage_Z7,z,8.0,2810,1,11257,typicality
22,0,encourage_Z3,z,7.0,2167,1,11257,typicality
23,0,encourage_Z1,z,7.0,3606,1,11257,typicality
24,0,encourage_B0,b,6.0,5831,1,11257,typicality
25,0,encourage_X3,x,2.0,2270,1,11257,typicality
26,0,encourage_X1,x,2.0,2277,1,11257,typicality
27,0,encourage_Z4,z,7.0,4715,1,11257,typicality
0,0,encourage_Y5,y,10.0,11486,1,11261,typicality
1,0,encourage_X1,x,0.0,6051,1,11261,typicality
2,0,encourage_A2,a,3.0,5507,1,11261,typicality
3,0,encourage_B0,b,5.0,6657,1,11261,typicality
4,0,encourage_X5,x,0.0,4146,1,11261,typicality
5,0,encourage_A0,a,4.0,3841,1,11261,typicality
6,0,encourage_W4,w,9.0,7553,1,11261,typicality
7,0,encourage_Y1,y,13.0,5026,1,11261,typicality
8,0,encourage_Y7,y,11.0,2893,1,11261,typicality
9,0,encourage_W7,w,9.0,4632,1,11261,typicality
10,0,encourage_B1,b,4.0,5090,1,11261,typicality
11,0,encourage_W3,w,9.0,5398,1,11261,typicality
12,0,encourage_Y4,y,13.0,2626,1,11261,typicality
13,0,encourage_Y3,y,13.0,1634,1,11261,typicality
14,0,encourage_A3,a,3.0,4566,1,11261,typicality
15,0,encourage_Z5,z,3.0,2418,1,11261,typicality
16,0,encourage_Z7,z,4.0,1659,1,11261,typicality
17,0,encourage_W5,w,10.0,3658,1,11261,typicality
18,0,encourage_X7,x,2.0,2362,1,11261,typicality
19,0,encourage_X3,x,3.0,3018,1,11261,typicality
20,0,encourage_W1,w,12.0,5965,1,11261,typicality
21,0,encourage_X4,x,0.0,2892,1,11261,typicality
22,0,encourage_Z3,z,0.0,4812,1,11261,typicality
23,0,encourage_B3,b,8.0,7369,1,11261,typicality
24,0,encourage_Z4,z,0.0,2921,1,11261,typicality
25,0,encourage_A1,a,0.0,1714,1,11261,typicality
26,0,encourage_B2,b,8.0,7467,1,11261,typicality
27,0,encourage_Z1,z,4.0,7019,1,11261,typicality
0,0,encourage_B3,b,4.0,17584,1,11263,typicality
1,0,encourage_Z3,z,13.0,4534,1,11263,typicality
2,0,encourage_Z4,z,13.0,1784,1,11263,typicality
3,0,encourage_W4,w,9.0,16860,1,11263,typicality
4,0,encourage_Y7,y,0.9999999999999996,4434,1,11263,typicality
5,0,encourage_Y1,y,11.0,4306,1,11263,typicality
6,0,encourage_Z7,z,13.0,2971,1,11263,typicality
7,0,encourage_W7,w,13.0,2796,1,11263,typicality
8,0,encourage_Y4,y,11.0,2587,1,11263,typicality
9,0,encourage_Y3,y,3.0,8028,1,11263,typicality
10,0,encourage_B0,b,0.0,10043,1,11263,typicality
11,0,encourage_X7,x,13.0,7464,1,11263,typicality
12,0,encourage_X3,x,13.0,1916,1,11263,typicality
13,0,encourage_A1,a,0.0,3611,1,11263,typicality
14,0,encourage_A3,a,13.0,2957,1,11263,typicality
15,0,encourage_B1,b,13.0,1275,1,11263,typicality
16,0,encourage_W1,w,9.0,6746,1,11263,typicality
17,0,encourage_X4,x,13.0,9888,1,11263,typicality
18,0,encourage_Z5,z,13.0,985,1,11263,typicality
19,0,encourage_B2,b,0.0,2874,1,11263,typicality
20,0,encourage_W5,w,13.0,3422,1,11263,typicality
21,0,encourage_A0,a,0.0,5018,1,11263,typicality
22,0,encourage_Y5,y,11.0,2008,1,11263,typicality
23,0,encourage_A2,a,13.0,3099,1,11263,typicality
24,0,encourage_Z1,z,13.0,1243,1,11263,typicality
25,0,encourage_X5,x,13.0,1160,1,11263,typicality
26,0,encourage_X1,x,13.0,1305,1,11263,typicality
27,0,encourage_W3,w,10.0,3028,1,11263,typicality
0,0,encourage_X3,x,3.0,12641,1,11265,typicality
1,0,encourage_Y3,y,13.0,2106,1,11265,typicality
2,0,encourage_Y5,y,13.0,1254,1,11265,typicality
3,0,encourage_A2,a,2.0,11305,1,11265,typicality
4,0,encourage_W3,w,0.9999999999999996,5938,1,11265,typicality
5,0,encourage_X7,x,0.0,2385,1,11265,typicality
6,0,encourage_X5,x,0.0,971,1,11265,typicality
7,0,encourage_Z3,z,4.0,7314,1,11265,typicality
8,0,encourage_B3,b,5.0,4250,1,11265,typicality
9,0,encourage_Z4,z,4.0,5694,1,11265,typicality
10,0,encourage_X1,x,2.0,4298,1,11265,typicality
11,0,encourage_W5,w,3.0,3531,1,11265,typicality
12,0,encourage_W4,w,3.0,1356,1,11265,typicality
13,0,encourage_W1,w,4.0,3626,1,11265,typicality
14,0,encourage_A3,a,5.0,2404,1,11265,typicality
15,0,encourage_Z5,z,5.0,3330,1,11265,typicality
16,0,encourage_Y4,y,12.0,4761,1,11265,typicality
17,0,encourage_W7,w,4.0,5884,1,11265,typicality
18,0,encourage_B1,b,3.0,5915,1,11265,typicality
19,0,encourage_Y7,y,13.0,2410,1,11265,typicality
20,0,encourage_Z7,z,3.0,7091,1,11265,typicality
21,0,encourage_A1,a,2.0,2930,1,11265,typicality
22,0,encourage_Z1,z,4.0,2805,1,11265,typicality
23,0,encourage_Y1,y,13.0,4182,1,11265,typicality
24,0,encourage_A0,a,4.0,2878,1,11265,typicality
25,0,encourage_B0,b,5.0,1649,1,11265,typicality
26,0,encourage_B2,b,6.0,1603,1,11265,typicality
27,0,encourage_X4,x,0.0,2435,1,11265,typicality
0,0,encourage_A2,a,3.0,10290,1,11267,typicality
1,0,encourage_X3,x,2.0,6637,1,11267,typicality
2,0,encourage_W7,w,0.9999999999999996,3699,1,11267,typicality
3,0,encourage_W4,w,0.9999999999999996,1554,1,11267,typicality
4,0,encourage_X5,x,0.0,2946,1,11267,typicality
5,0,encourage_B0,b,12.0,5898,1,11267,typicality
6,0,encourage_W3,w,4.0,4945,1,11267,typicality
7,0,encourage_Y7,y,10.0,3944,1,11267,typicality
8,0,encourage_Y3,y,11.0,4522,1,11267,typicality
9,0,encourage_W1,w,3.0,6747,1,11267,typicality
10,0,encourage_A3,a,4.0,7523,1,11267,typicality
11,0,encourage_A0,a,3.0,2099,1,11267,typicality
12,0,encourage_Z4,z,3.0,1922,1,11267,typicality
13,0,encourage_Z7,z,3.0,1514,1,11267,typicality
14,0,encourage_X7,x,2.0,3005,1,11267,typicality
15,0,encourage_X4,x,2.0,2426,1,11267,typicality
16,0,encourage_X1,x,2.0,687,1,11267,typicality
17,0,encourage_B3,b,10.0,2939,1,11267,typicality
18,0,encourage_A1,a,2.0,2754,1,11267,typicality
19,0,encourage_B2,b,10.0,5138,1,11267,typicality
20,0,encourage_Y4,y,10.0,2658,1,11267,typicality
21,0,encourage_Z3,z,12.0,1802,1,11267,typicality
22,0,encourage_Z5,z,0.9999999999999996,2403,1,11267,typicality
23,0,encourage_W5,w,0.9999999999999996,2386,1,11267,typicality
24,0,encourage_Y5,y,9.0,2610,1,11267,typicality
25,0,encourage_B1,b,8.0,2010,1,11267,typicality
26,0,encourage_Z1,z,4.0,1962,1,11267,typicality
27,0,encourage_Y1,y,8.0,2346,1,11267,typicality
0,0,encourage_Y7,y,13.0,7947,1,11269,typicality
1,0,encourage_B3,b,13.0,1416,1,11269,typicality
2,0,encourage_W5,w,5.0,3813,1,11269,typicality
3,0,encourage_W7,w,5.0,754,1,11269,typicality
4,0,encourage_B0,b,3.0,5042,1,11269,typicality
5,0,encourage_Z1,z,3.0,467,1,11269,typicality
6,0,encourage_Z4,z,3.0,572,1,11269,typicality
7,0,encourage_W4,w,3.0,1316,1,11269,typicality
8,0,encourage_A2,a,3.0,687,1,11269,typicality
9,0,encourage_A0,a,3.0,483,1,11269,typicality
10,0,encourage_Y4,y,13.0,3567,1,11269,typicality
11,0,encourage_A1,a,0.9999999999999996,2662,1,11269,typicality
12,0,encourage_X5,x,0.9999999999999996,720,1,11269,typicality
13,0,encourage_Y1,y,13.0,5203,1,11269,typicality
14,0,encourage_Y5,y,13.0,670,1,11269,typicality
15,0,encourage_Z3,z,5.0,3488,1,11269,typicality
16,0,encourage_Y3,y,11.0,4024,1,11269,typicality
17,0,encourage_X4,x,0.0,2606,1,11269,typicality
18,0,encourage_B2,b,5.0,7380,1,11269,typicality
19,0,encourage_X1,x,0.0,3720,1,11269,typicality
20,0,encourage_W3,w,5.0,3619,1,11269,typicality
21,0,encourage_A3,a,0.0,2355,1,11269,typicality
22,0,encourage_Z5,z,0.0,1073,1,11269,typicality
23,0,encourage_B1,b,0.0,751,1,11269,typicality
24,0,encourage_W1,w,4.0,2416,1,11269,typicality
25,0,encourage_X7,x,0.0,2158,1,11269,typicality
26,0,encourage_Z7,z,2.0,3279,1,11269,typicality
27,0,encourage_X3,x,2.0,993,1,11269,typicality
0,0,encourage_W1,w,13.0,9792,1,11273,typicality
1,0,encourage_Y5,y,13.0,2125,1,11273,typicality
2,0,encourage_Y4,y,13.0,1970,1,11273,typicality
3,0,encourage_X4,x,2.0,3950,1,11273,typicality
4,0,encourage_B0,b,8.0,7896,1,11273,typicality
5,0,encourage_B2,b,10.0,4563,1,11273,typicality
6,0,encourage_W5,w,6.0,3025,1,11273,typicality
7,0,encourage_Z4,z,0.0,4808,1,11273,typicality
8,0,encourage_Z5,z,0.0,1221,1,11273,typicality
9,0,encourage_Y1,y,13.0,5740,1,11273,typicality
10,0,encourage_Y7,y,13.0,1092,1,11273,typicality
11,0,encourage_B3,b,13.0,752,1,11273,typicality
12,0,encourage_A3,a,3.0,4569,1,11273,typicality
13,0,encourage_A1,a,3.0,1319,1,11273,typicality
14,0,encourage_W4,w,7.0,3179,1,11273,typicality
15,0,encourage_W7,w,7.0,1354,1,11273,typicality
16,0,encourage_A0,a,6.0,2019,1,11273,typicality
17,0,encourage_Z1,z,2.0,3255,1,11273,typicality
18,0,encourage_X7,x,2.0,726,1,11273,typicality
19,0,encourage_B1,b,6.0,4055,1,11273,typicality
20,0,encourage_X1,x,0.0,3258,1,11273,typicality
21,0,encourage_X5,x,0.0,753,1,11273,typicality
22,0,encourage_X3,x,0.0,1233,1,11273,typicality
23,0,encourage_W3,w,6.0,4046,1,11273,typicality
24,0,encourage_Z3,z,13.0,2410,1,11273,typicality
25,0,encourage_Z7,z,13.0,555,1,11273,typicality
26,0,encourage_Y3,y,13.0,4882,1,11273,typicality
27,0,encourage_A2,a,0.0,2933,1,11273,typicality
0,0,encourage_W7,w,3.0,16321,1,11275,typicality
1,0,encourage_X3,x,0.9999999999999996,5275,1,11275,typicality
2,0,encourage_A3,a,0.9999999999999996,1666,1,11275,typicality
3,0,encourage_B1,b,3.0,9538,1,11275,typicality
4,0,encourage_Z7,z,0.9999999999999996,2458,1,11275,typicality
5,0,encourage_W4,w,4.0,2878,1,11275,typicality
6,0,encourage_A0,a,3.0,2426,1,11275,typicality
7,0,encourage_Y7,y,11.0,4766,1,11275,typicality
8,0,encourage_X4,x,0.9999999999999996,2389,1,11275,typicality
9,0,encourage_X7,x,0.9999999999999996,1154,1,11275,typicality
10,0,encourage_Y3,y,11.0,2482,1,11275,typicality
11,0,encourage_W1,w,4.0,2456,1,11275,typicality
12,0,encourage_Z3,z,0.9999999999999996,2209,1,11275,typicality
13,0,encourage_B0,b,9.0,3933,1,11275,typicality
14,0,encourage_B3,b,9.0,790,1,11275,typicality
15,0,encourage_W3,w,3.0,2432,1,11275,typicality
16,0,encourage_Y1,y,11.0,2523,1,11275,typicality
17,0,encourage_Z5,z,0.0,3740,1,11275,typicality
18,0,encourage_B2,b,11.0,3987,1,11275,typicality
19,0,encourage_Y4,y,13.0,2396,1,11275,typicality
20,0,encourage_X1,x,0.0,2195,1,11275,typicality
21,0,encourage_X5,x,0.0,523,1,11275,typicality
22,0,encourage_Z1,z,0.0,3886,1,11275,typicality
23,0,encourage_Y5,y,12.0,2599,1,11275,typicality
24,0,encourage_A1,a,3.0,2175,1,11275,typicality
25,0,encourage_Z4,z,0.0,2174,1,11275,typicality
26,0,encourage_A2,a,0.0,637,1,11275,typicality
27,0,encourage_W5,w,2.0,2099,1,11275,typicality
0,0,encourage_Z5,z,0.0,14823,1,11277,typicality
1,0,encourage_W5,w,0.0,3482,1,11277,typicality
2,0,encourage_Z1,z,0.0,1329,1,11277,typicality
3,0,encourage_A0,a,0.0,732,1,11277,typicality
4,0,encourage_X1,x,0.0,742,1,11277,typicality
5,0,encourage_Y4,y,13.0,5071,1,11277,typicality
6,0,encourage_B2,b,13.0,1925,1,11277,typicality
7,0,encourage_Y7,y,13.0,1581,1,11277,typicality
8,0,encourage_Y3,y,13.0,1519,1,11277,typicality
9,0,encourage_Z7,z,0.0,3613,1,11277,typicality
10,0,encourage_X7,x,0.0,781,1,11277,typicality
11,0,encourage_B1,b,0.0,683,1,11277,typicality
12,0,encourage_Z3,z,0.0,602,1,11277,typicality
13,0,encourage_Y5,y,13.0,6101,1,11277,typicality
14,0,encourage_W3,w,3.0,3639,1,11277,typicality
15,0,encourage_B3,b,0.0,3346,1,11277,typicality
16,0,encourage_Y1,y,13.0,3010,1,11277,typicality
17,0,encourage_W4,w,0.0,3747,1,11277,typicality
18,0,encourage_W1,w,0.0,880,1,11277,typicality
19,0,encourage_X5,x,0.0,682,1,11277,typicality
20,0,encourage_A3,a,0.0,949,1,11277,typicality
21,0,encourage_Z4,z,0.0,498,1,11277,typicality
22,0,encourage_X3,x,0.0,859,1,11277,typicality
23,0,encourage_A1,a,0.0,525,1,11277,typicality
24,0,encourage_B0,b,0.0,969,1,11277,typicality
25,0,encourage_X4,x,0.0,615,1,11277,typicality
26,0,encourage_A2,a,0.0,848,1,11277,typicality
27,0,encourage_W7,w,0.0,618,1,11277,typicality
0,0,encourage_X1,x,0.0,8247,1,11279,typicality
1,0,encourage_A2,a,0.0,2170,1,11279,typicality
2,0,encourage_B1,b,0.0,6314,1,11279,typicality
3,0,encourage_X5,x,0.0,1311,1,11279,typicality
4,0,encourage_Y7,y,13.0,3090,1,11279,typicality
5,0,encourage_Y1,y,13.0,805,1,11279,typicality
6,0,encourage_W3,w,8.0,6668,1,11279,typicality
7,0,encourage_W5,w,0.0,2883,1,11279,typicality
8,0,encourage_X4,x,0.0,1355,1,11279,typicality
9,0,encourage_X7,x,0.0,511,1,11279,typicality
10,0,encourage_W1,w,0.0,838,1,11279,typicality
11,0,encourage_B0,b,5.0,3828,1,11279,typicality
12,0,encourage_B2,b,8.0,2707,1,11279,typicality
13,0,encourage_Y3,y,13.0,2219,1,11279,typicality
14,0,encourage_B3,b,13.0,1098,1,11279,typicality
15,0,encourage_A3,a,0.0,3557,1,11279,typicality
16,0,encourage_Z4,z,0.0,641,1,11279,typicality
17,0,encourage_A0,a,0.0,1203,1,11279,typicality
18,0,encourage_W7,w,0.0,1004,1,11279,typicality
19,0,encourage_Y5,y,13.0,2175,1,11279,typicality
20,0,encourage_W4,w,0.0,2467,1,11279,typicality
21,0,encourage_Z1,z,0.0,1467,1,11279,typicality
22,0,encourage_X3,x,0.0,1102,1,11279,typicality
23,0,encourage_Z5,z,0.0,636,1,11279,typicality
